"Prefix","CH","X10","X.","High","Artist"
"1992",2,"-",1,59,"Caron Wheeler"
"1992",1,"-",1,59,"Catherine Wheel"
"1992",1,"-",1,59,"Sonic Solution"
"1992",1,"-",1,59,"Fatima Mansions"
"1992",1,"-",1,59,"Gary Moore"
"1992",1,"-",1,59,"Leftfield"
"1992",1,"-",1,59,"808 State"
"1992",1,"-",1,59,"808 State"
"1992",1,"-",1,59,"Tyrrel Corporation"
"1992",1,"-",1,59,"Tyrrel Corporation"
"1992",4,"-",1,60,"The Osmond Boys"
"1992",3,"-",1,60,"Suzanne Vega"
"1992",2,"-",1,60,"Yazz"
"1992",2,"-",1,60,"Simon Climie"
"1992",2,"-",1,60,"Franke"
"1992",2,"-",1,60,"Vangelis"
"1992",2,"-",1,60,"Sunscreem"
"1992",2,"-",1,60,"Nomad"
"1992",2,"-",1,60,"Fishbone"
"1992",2,"-",1,60,"Fishbone"
"1992",1,"-",1,60,"Recoil"
"1992",1,"-",1,60,"Amy Grant"
"1992",1,"-",1,60,"M.A.N.I.C."
"1992",1,"-",1,60,"Chops-EMC & Extensive"
"1992",1,"-",1,60,"Son'z Of A Loop-De-Loop Era"
"1992",1,"-",1,60,"Time Frequency"
"1992",3,"-",2,61,"Joe Cocker"
"1992",3,"-",1,61,"B-52's"
"1992",3,"-",1,61,"The Fatima Mansions"
"1992",2,"-",1,61,"Prefab Sprout"
"1992",2,"-",1,61,"Definition Of Sound"
"1992",2,"-",1,61,"Yello"
"1992",2,"-",1,61,"Egyptian Empire"
"1992",1,"-",1,61,"Nomad"
"1992",1,"-",1,61,"Co.Ro ft Tarlisa"
"1992",1,"-",1,61,"Paris Red"
"1992",1,"-",1,61,"Shaft"
"1992",1,"-",1,61,"Spinal Tap"
"1992",2,"-",1,62,"World Of Twist"
"1992",2,"-",1,62,"Digital Orgasm"
"1992",2,"-",1,62,"Tom Cochrane"
"1992",2,"-",1,62,"MIG29"
"1992",2,"-",1,62,"Squeeze"
"1992",2,"-",1,62,"Thomas Dolby"
"1992",2,"-",1,62,"Bomb The Bass"
"1992",2,"-",1,62,"LFO"
"1992",2,"-",1,62,"Kathy Sledge"
"1992",2,"-",1,62,"The Lemon Trees"
"1992",1,"-",1,62,"Elevation"
"1992",1,"-",1,62,"Pele"
"1992",1,"-",1,62,"Rebel MC ft Lincoln Thompson"
"1992",1,"-",1,62,"Swervedriver"
"1992",1,"-",1,62,"Happy Mondays"
"1992",1,"-",1,62,"Soundsource"
"1992",3,"-",1,63,"Lita Ford"
"1992",2,"-",1,63,"Tevin Campbell"
"1992",2,"-",1,63,"Ragga Twins & Junior Reid"
"1992",2,"-",1,63,"Geoffrey Williams"
"1992",2,"-",1,63,"Ten City"
"1992",2,"-",1,63,"Ten City"
"1992",2,"-",1,63,"Ten Sharp"
"1992",1,"-",1,63,"Motörhead"
"1992",1,"-",1,63,"Adamski"
"1992",1,"-",1,63,"Billy Ray Cyrus"
"1992",1,"-",1,63,"Lionrock"
"1992",1,"-",1,63,"The Source ft Nicole"
"1992",1,"-",1,63,"Vince Neil"
"1992",2,"-",1,64,"Máire Brennan"
"1992",2,"-",1,64,"DJ Doc Scott"
"1992",2,"-",1,64,"Oo La La"
"1992",1,"-",1,64,"The Sugarcubes"
"1992",1,"-",1,64,"Project One"
"1992",1,"-",1,64,"Phuture Assassins"
"1992",1,"-",1,64,"Q-Bass"
"1992",1,"-",1,64,"DJPC"
"1992",1,"-",1,64,"Kid Unknown"
"1992",1,"-",1,64,"Aloof"
"1992",1,"-",1,64,"Jerry Burns"
"1992",1,"-",1,64,"Nu Colours"
"1992",1,"-",1,64,"Degrees Of Motion ft Biti"
"1992",2,"-",1,65,"Karyn White"
"1992",2,"-",1,65,"Trey Lorenz"
"1992",2,"-",1,65,"Rozalla"
"1992",2,"-",1,65,"The Ragga Twins"
"1992",2,"-",1,65,"The Ragga Twins"
"1992",1,"-",1,65,"Sugar"
"1992",1,"-",1,65,"R.H.C."
"1992",1,"-",1,65,"2 House"
"1992",1,"-",1,65,"Daisy Chainsaw"
"1992",1,"-",1,65,"Daisy Chainsaw"
"1992",1,"-",1,65,"Mudhoney"
"1992",1,"-",1,65,"Jesus Loves You"
"1992",1,"-",1,65,"Power Of Dreams"
"1992",1,"-",1,65,"Firehouse"
"1992",1,"-",1,65,"Martyn Joseph"
"1992",2,"-",2,66,"DNA ft Jo Nye"
"1992",2,"-",1,66,"Galliano"
"1992",2,"-",1,66,"Jam & Spoon"
"1992",1,"-",1,66,"Spiral Tribe"
"1992",1,"-",1,66,"Supercat ft Josie Wales"
"1992",1,"-",1,66,"Fire Island"
"1992",1,"-",1,66,"Fire Island"
"1992",1,"-",1,66,"Zoo Experience ft Destry"
"1992",1,"-",1,66,"Rhythm Section"
"1992",1,"-",1,66,"The Verve"
"1992",1,"-",1,66,"Donell Rush"
"1992",1,"-",1,66,"MC Lethal"
"1992",1,"-",1,66,"Hank Marvin & Brian May"
"1992",2,"-",1,67,"Loud"
"1992",2,"-",1,67,"Sultans Of Ping FC"
"1992",2,"-",1,67,"Gang Starr"
"1992",2,"-",1,67,"Tony Hadley"
"1992",1,"-",1,67,"House Of Love"
"1992",1,"-",1,67,"The Boo Radleys"
"1992",1,"-",1,67,"The Boo Radleys"
"1992",1,"-",1,67,"Ruth Joy"
"1992",1,"-",1,67,"Radical Rob"
"1992",1,"-",1,67,"M-D-Emm"
"1992",1,"-",1,67,"Army Of Lovers"
"1992",1,"-",1,67,"Sultans Of Ping FC"
"1992",1,"-",1,67,"Dire Straits"
"1992",1,"-",1,67,"Urban Hype"
"1992",2,"-",1,68,"Danni'elle Gaha"
"1992",2,"-",1,68,"Tom Jones"
"1992",2,"-",1,68,"Mary J Blige"
"1992",2,"-",1,68,"Enigma"
"1992",1,"-",1,68,"Adamski ft Nina Hagen"
"1992",1,"-",1,68,"George Benson & Patti Austin"
"1992",1,"-",1,68,"The Disposable Heroes Of Hiphoprisy"
"1992",1,"-",1,68,"Kaotic Chemistry"
"1992",1,"-",1,68,"The Adventures"
"1992",1,"-",1,68,"Nick Cave & The Bad Seeds"
"1992",1,"-",1,68,"Nick Cave & The Bad Seeds"
"1992",1,"-",1,68,"49ers"
"1992",1,"-",1,68,"Gary Numan"
"1992",1,"-",1,68,"Tronikhouse"
"1992",1,"-",1,68,"Definition Of Sound"
"1992",2,"-",1,69,"Ramones"
"1992",1,"-",1,69,"Vivienne McKone"
"1992",1,"-",1,69,"Terrorize"
"1992",1,"-",1,69,"Hardcore Rhythm Team"
"1992",1,"-",1,69,"Francesco Zappala"
"1992",1,"-",1,69,"The Breeders"
"1992",1,"-",1,69,"PJ Harvey"
"1992",1,"-",1,69,"Londonbeat"
"1992",1,"-",1,69,"Shut Up & Dance ft Erin"
"1992",1,"-",1,69,"Temptations"
"1992",1,"-",1,69,"Meat Loaf"
"1992",1,"-",1,69,"Sultans Of Ping FC"
"1992",1,"-",1,70,"Spiral Tribe"
"1992",1,"-",1,70,"Cicero"
"1992",1,"-",1,70,"New Atlantic"
"1992",1,"-",1,70,"Technician 2"
"1992",1,"-",1,70,"P.K.A."
"1992",1,"-",1,70,"Louie Vega & Marc Anthony"
"1992",1,"-",1,70,"Keni Burke"
"1992",1,"-",1,70,"Spectrum"
"1992",2,"-",2,71,"Martin Stephenson & The Daintees"
"1992",2,"-",1,71,"BG The Prince Of Rap"
"1992",2,"-",1,71,"Bananarama"
"1992",1,"-",1,71,"Creedence Clearwater Revival"
"1992",1,"-",1,71,"K3M"
"1992",1,"-",1,71,"Mr Fingers"
"1992",1,"-",1,71,"Babyroots"
"1992",1,"-",1,71,"Garth Brooks"
"1992",1,"-",1,71,"The Darling Buds"
"1992",1,"-",1,71,"XTC"
"1992",1,"-",1,71,"The Tyrrel Corporation"
"1992",1,"-",1,71,"Natalie Cole"
"1992",1,"-",1,71,"Acen"
"1992",1,"-",1,71,"Krush"
"1992",2,"-",1,72,"The Grid"
"1992",2,"-",1,72,"Zoë"
"1992",1,"-",1,72,"Innocence"
"1992",1,"-",1,72,"Dance Conspiracy"
"1992",1,"-",1,72,"Mr Big"
"1992",1,"-",1,72,"Garland Jeffreys"
"1992",1,"-",1,72,"James Brown vs Dakeyne"
"1992",1,"-",1,72,"Oceanic ft Siobhan Maher"
"1992",1,"-",1,72,"Gary Numan"
"1992",1,"-",1,72,"Rhythm Eternity"
"1992",1,"-",1,72,"Yothu Yindi"
"1992",1,"-",1,72,"D:Ream"
"1992",1,"-",1,72,"Nick Cave & Shane MacGowan"
"1992",1,"-",1,73,"TC 1991"
"1992",1,"-",1,73,"The Stone Roses"
"1992",1,"-",1,73,"Alison Limerick"
"1992",1,"-",1,73,"Smashing Pumpkins"
"1992",1,"-",1,73,"Pele"
"1992",1,"-",1,73,"Pantera"
"1992",1,"-",1,73,"Bedazzled"
"1992",1,"-",1,73,"Paula Abdul"
"1992",1,"-",1,74,"Junior"
"1992",1,"-",1,74,"Martha Wash"
"1992",1,"-",1,74,"Desiya ft Mellisa Yiannokou"
"1992",1,"-",1,74,"Reese Project"
"1992",1,"-",1,74,"Hue & Cry"
"1992",1,"-",1,74,"Lil' Louis & The World"
"1992",1,"-",1,74,"Altern 8 vs Evelyn King"
"1992",1,"-",1,74,"Claytown Troupe"
"1992",1,"-",1,74,"Ringo Starr"
"1992",1,"-",1,75,"Solo"
"1992",1,"-",1,75,"Danger Danger"
"1992",1,"-",1,75,"Awesome 3"
"1992",1,"-",1,75,"Peggy Lee"
"1992",1,"-",1,75,"Baby June"
"1992",1,"-",1,75,"Olivia Newton-John"
"1992",1,"-",1,75,"Souled Out"
"1992",1,"-",1,75,"Joe Public"
"1992",1,"-",1,75,"Lemon Trees"
"1992",1,"-",1,75,"Loose Ends"
"1992",1,"-",1,75,"Dtox"
"1992",1,"-",1,75,"Simon & Garfunkel"
"1993",19,"14",7,1,"Meat Loaf"
"1993",16,"12",5,1,"2 Unlimited"
"1993",15,"8",4,1,"Culture Beat"
"1993",12,"7",4,1,"Bluebells"
"1993",11,"6",4,1,"Take That"
"1993",16,"10",3,1,"Ace Of Base"
"1993",15,"9",3,1,"Gabrielle"
"1993",12,"7",3,1,"Mr Blobby"
"1993",12,"6",3,1,"George Michael & Queen With Lisa Stansfield"
"1993",16,"10",2,1,"UB40"
"1993",19,"8",2,1,"Shaggy"
"1993",13,"8",2,1,"Jazzy Jeff & Fresh Prince"
"1993",13,"7",2,1,"Freddie Mercury"
"1993",14,"4",2,1,"Take That ft Lulu"
"1993",10,"5",1,1,"Take That"
"1993",15,"9",3,2,"Snow"
"1993",16,"8",3,2,"Bryan Adams"
"1993",11,"6",3,2,"Snap! ft Niki Harris"
"1993",15,"9",2,2,"Haddaway"
"1993",17,"8",2,2,"4 Non Blondes"
"1993",15,"7",2,2,"Bitty McLean"
"1993",10,"7",2,2,"Elton John & Kiki Dee"
"1993",16,"6",2,2,"Urban Cookie Collective"
"1993",9,"5",2,2,"Pet Shop Boys"
"1993",10,"3",2,2,"Take That"
"1993",11,"5",1,2,"M People"
"1993",12,"5",1,2,"Cappella"
"1993",10,"5",1,2,"Janet Jackson"
"1993",9,"5",1,2,"Michael Jackson"
"1993",12,"6",4,3,"Annie Lennox"
"1993",12,"6",4,3,"Annie Lennox"
"1993",19,"8",3,3,"Inner Circle"
"1993",13,"9",2,3,"Dina Carroll"
"1993",12,"8",2,3,"Take That"
"1993",13,"6",2,3,"West End ft Sybil"
"1993",11,"5",2,3,"Shabba Ranks"
"1993",10,"4",2,3,"Whitney Houston"
"1993",15,"10",1,3,"Chaka Demus & Pliers"
"1993",15,"6",1,3,"Spin Doctors"
"1993",14,"6",1,3,"Billy Joel"
"1993",12,"6",1,3,"SWV"
"1993",11,"6",1,3,"Sub Sub ft Melanie Williams"
"1993",8,"3",1,3,"Faith No More"
"1993",8,"3",1,3,"Faith No More"
"1993",10,"5",3,4,"Chaka Demus & Pliers"
"1993",14,"6",2,4,"Bee Gees"
"1993",11,"5",2,4,"Lenny Kravitz"
"1993",11,"5",2,4,"2 Unlimited"
"1993",11,"4",2,4,"Culture Beat"
"1993",9,"5",1,4,"Eternal"
"1993",11,"4",1,4,"Whitney Houston"
"1993",9,"4",1,4,"Arrested Development"
"1993",9,"4",1,4,"Arrested Development"
"1993",9,"2",1,4,"U2"
"1993",9,"2",1,4,"Frank Sinatra with Bono"
"1993",7,"2",1,4,"Right Said Fred & Friends"
"1993",7,"2",1,4,"New Order"
"1993",13,"5",3,5,"Sybil"
"1993",10,"5",2,5,"East 17"
"1993",8,"3",2,5,"Green Jelly"
"1993",10,"5",1,5,"Apache Indian"
"1993",19,"4",1,5,"Goodmen"
"1993",10,"4",1,5,"Gloria Gaynor"
"1993",9,"4",1,5,"Rod Stewart"
"1993",9,"3",1,5,"Urban Cookie Collective"
"1993",8,"3",1,5,"Sister Sledge"
"1993",7,"3",1,5,"Frankie Goes To Hollywood"
"1993",5,"2",1,5,"Nirvana"
"1993",5,"1",1,5,"Prince"
"1993",11,"6",2,6,"M People"
"1993",17,"5",2,6,"Robin S"
"1993",9,"5",2,6,"Haddaway"
"1993",11,"3",2,6,"Cappella"
"1993",9,"3",2,6,"Duran Duran"
"1993",11,"3",1,6,"Janet Jackson"
"1993",6,"2",1,6,"Madonna"
"1993",12,"5",2,7,"REM"
"1993",19,"3",2,7,"Soul Asylum"
"1993",9,"3",2,7,"Usura"
"1993",8,"3",2,7,"Madonna"
"1993",9,"2",2,7,"Ugly Kid Joe"
"1993",7,"2",2,7,"Suede"
"1993",7,"2",2,7,"Pet Shop Boys"
"1993",15,"3",1,7,"Mariah Carey"
"1993",9,"3",1,7,"Roxette"
"1993",8,"3",1,7,"Jade"
"1993",10,"2",1,7,"Doobie Brothers"
"1993",9,"2",1,7,"Tina Turner"
"1993",8,"2",1,7,"Louchie Lou & Michie One"
"1993",6,"2",1,7,"Rolf Harris"
"1993",6,"2",1,7,"Phil Collins"
"1993",6,"1",1,7,"Radiohead"
"1993",9,"3",3,8,"UB40"
"1993",10,"4",2,8,"The Beloved"
"1993",9,"3",2,8,"Meat Loaf"
"1993",7,"3",2,8,"2 Unlimited"
"1993",11,"4",1,8,"Lisa Stansfield"
"1993",8,"3",1,8,"M People"
"1993",6,"2",1,8,"Utah Saints"
"1993",7,"2",1,8,"Depeche Mode"
"1993",6,"2",1,8,"The Prodigy"
"1993",8,"1",1,8,"Shabba Ranks ft Maxi Priest"
"1993",7,"1",1,8,"House Of Pain"
"1993",7,"1",1,8,"House Of Pain"
"1993",8,"1",1,8,"Time Frequency"
"1993",5,"1",1,8,"Cliff Richard"
"1993",3,"1",1,8,"Iron Maiden"
"1993",8,"2",2,9,"Michael Jackson"
"1993",7,"2",2,9,"Bon Jovi"
"1993",10,"4",1,9,"Mariah Carey"
"1993",6,"2",1,9,"David Bowie"
"1993",10,"1",1,9,"M People"
"1993",7,"1",1,9,"Gabrielle"
"1993",4,"1",1,9,"Therapy?"
"1993",4,"1",1,9,"Depeche Mode"
"1993",4,"1",1,9,"Pop Will Eat Itself"
"1993",3,"1",1,9,"Guns n' Roses"
"1993",3,"1",1,9,"Iron Maiden"
"1993",8,"2",2,10,"Dannii Minogue"
"1993",9,"1",1,10,"Lisa Stansfield"
"1993",8,"1",1,10,"Snap! ft Niki Harris"
"1993",8,"1",1,10,"Roxette"
"1993",7,"1",1,10,"Frankie Goes To Hollywood"
"1993",7,"1",1,10,"Jamiroquai"
"1993",7,"1",1,10,"Madonna"
"1993",7,"1",1,10,"Peter Gabriel"
"1993",5,"1",1,10,"The Orb"
"1993",5,"1",1,10,"Jesus Jones"
"1993",4,"1",1,10,"Wonder Stuff"
"1993",8,"-",2,11,"Aftershock"
"1993",7,"-",2,11,"The Prodigy"
"1993",6,"-",2,11,"Michelle Gayle"
"1993",10,"-",1,11,"Diana Ross"
"1993",7,"-",1,11,"Robin S"
"1993",7,"-",1,11,"PM Dawn"
"1993",7,"-",1,11,"East 17"
"1993",6,"-",1,11,"Rod Stewart"
"1993",5,"-",1,11,"Frank & Walters"
"1993",5,"-",1,11,"Lulu"
"1993",6,"-",1,11,"Bon Jovi"
"1993",4,"-",1,11,"INXS"
"1993",3,"-",1,11,"Guns n' Roses"
"1993",12,"-",2,12,"Peabo Bryson & Regina Belle"
"1993",8,"-",2,12,"Kim Wilde"
"1993",7,"-",2,12,"Sarah Washington"
"1993",6,"-",2,12,"Jamiroquai"
"1993",6,"-",2,12,"Björk With David Arnold"
"1993",7,"-",1,12,"The Village People"
"1993",7,"-",1,12,"Pauline Henry"
"1993",6,"-",1,12,"Tina Turner"
"1993",6,"-",1,12,"Belinda Carlisle"
"1993",6,"-",1,12,"Dina Carroll"
"1993",5,"-",1,12,"Little Angels"
"1993",5,"-",1,12,"Kate Bush"
"1993",5,"-",1,12,"Saint Etienne"
"1993",5,"-",1,12,"The Levellers"
"1993",4,"-",1,12,"The Levellers"
"1993",2,"-",1,12,"The Jesus Lizard"
"1993",2,"-",1,12,"Nirvana"
"1993",8,"-",2,13,"Stakka Bo"
"1993",6,"-",2,13,"Gloria Estefan"
"1993",8,"-",1,13,"Duran Duran"
"1993",7,"-",1,13,"East 17"
"1993",7,"-",1,13,"Joey Lawrence"
"1993",7,"-",1,13,"Pet Shop Boys"
"1993",7,"-",1,13,"Jade"
"1993",7,"-",1,13,"K-Klass"
"1993",6,"-",1,13,"Craig McLachlan & Debbie Gibson"
"1993",6,"-",1,13,"Bon Jovi"
"1993",5,"-",1,13,"Def Leppard"
"1993",5,"-",1,13,"Leftfield & Lydon"
"1993",5,"-",1,13,"New Order"
"1993",5,"-",1,13,"Sunscreem"
"1993",4,"-",1,13,"Ultravox"
"1993",3,"-",1,13,"Therapy?"
"1993",5,"-",2,14,"WWF Superstars"
"1993",8,"-",1,14,"Jungle Book"
"1993",8,"-",1,14,"Taylor Dayne"
"1993",8,"-",1,14,"Sade"
"1993",7,"-",1,14,"Paul Young"
"1993",7,"-",1,14,"Janet Jackson"
"1993",6,"-",1,14,"Terence Trent D'Arby ft Des'ree"
"1993",6,"-",1,14,"Terence Trent D'Arby"
"1993",6,"-",1,14,"Sting"
"1993",5,"-",1,14,"Whitney Houston"
"1993",5,"-",1,14,"Sister Sledge"
"1993",5,"-",1,14,"Prince"
"1993",4,"-",1,14,"Shamen"
"1993",4,"-",1,14,"Depeche Mode"
"1993",4,"-",1,14,"The Lemonheads"
"1993",3,"-",1,14,"Paul Weller"
"1993",5,"-",2,15,"Lisa Stansfield"
"1993",7,"-",1,15,"Sonia"
"1993",8,"-",1,15,"Michael Bolton"
"1993",8,"-",1,15,"KD Lang"
"1993",7,"-",1,15,"Cypress Hill"
"1993",8,"-",1,15,"2 Unlimited"
"1993",6,"-",1,15,"Whitney Houston"
"1993",5,"-",1,15,"Go West"
"1993",5,"-",1,15,"Mica Paris"
"1993",4,"-",1,15,"Cult"
"1993",4,"-",1,15,"Kingmaker"
"1993",4,"-",1,15,"Extreme"
"1993",3,"-",1,15,"Manic Street Preachers"
"1993",10,"-",2,16,"Lesley Garrett & Amanda Thompson"
"1993",6,"-",2,16,"Apache Indian"
"1993",8,"-",1,16,"Dr Alban"
"1993",7,"-",1,16,"Terence Trent D'Arby"
"1993",6,"-",1,16,"Tasmin Archer"
"1993",6,"-",1,16,"Sting"
"1993",5,"-",1,16,"Paul Weller"
"1993",5,"-",1,16,"Go West"
"1993",4,"-",1,16,"Tina Turner"
"1993",4,"-",1,16,"Bill Tarmey"
"1993",4,"-",1,16,"Rage Against The Machine"
"1993",3,"-",1,16,"Carter The Unstoppable Sex Machine"
"1993",6,"-",2,17,"SWV"
"1993",5,"-",2,17,"Kenny Thomas"
"1993",11,"-",1,17,"Time Frequency"
"1993",8,"-",1,17,"Björk"
"1993",6,"-",1,17,"Oui 3"
"1993",6,"-",1,17,"Aerosmith"
"1993",6,"-",1,17,"Blind Melon"
"1993",6,"-",1,17,"REM"
"1993",5,"-",1,17,"S.o.u.l. S.y.s.t.e.m. introducing Michelle Visage"
"1993",5,"-",1,17,"Bon Jovi"
"1993",4,"-",1,17,"Cat"
"1993",4,"-",1,17,"Sister Sledge"
"1993",6,"-",2,18,"Arrested Development"
"1993",5,"-",2,18,"Monie Love"
"1993",7,"-",1,18,"Slipstreem"
"1993",6,"-",1,18,"Paul McCartney"
"1993",7,"-",1,18,"Terence Trent D'Arby"
"1993",5,"-",1,18,"Chris Rea"
"1993",5,"-",1,18,"Michael Bolton"
"1993",5,"-",1,18,"Pogues"
"1993",5,"-",1,18,"Bryan Ferry"
"1993",4,"-",1,18,"James"
"1993",4,"-",1,18,"Thunder"
"1993",3,"-",1,18,"Therapy?"
"1993",3,"-",1,18,"Frankie Goes To Hollywood"
"1993",3,"-",1,18,"Paul Weller"
"1993",2,"-",1,18,"Shamen With Terence McKenna"
"1993",8,"-",2,19,"D:Ream"
"1993",5,"-",2,19,"Sunscreem"
"1993",9,"-",1,19,"The Lemonheads"
"1993",9,"-",1,19,"The Lemonheads"
"1993",6,"-",1,19,"Shara Nelson"
"1993",5,"-",1,19,"Bad Boys Inc"
"1993",6,"-",1,19,"World Party"
"1993",6,"-",1,19,"Crowded House"
"1993",5,"-",1,19,"Evolution"
"1993",5,"-",1,19,"Cliff Richard"
"1993",5,"-",1,19,"Bizarre Inc ft Angie Brown"
"1993",5,"-",1,19,"Stereo MC's"
"1993",4,"-",1,19,"Cypress Hill"
"1993",4,"-",1,19,"A-Ha"
"1993",4,"-",1,19,"Stereo MC's"
"1993",4,"-",1,19,"Aerosmith"
"1993",4,"-",1,19,"Heart"
"1993",4,"-",1,19,"Tom Jones"
"1993",3,"-",1,19,"Sisters Of Mercy"
"1993",3,"-",1,19,"Alice In Chains"
"1993",5,"-",3,20,"Diana Ross"
"1993",8,"-",1,20,"Snoop Doggy Dogg"
"1993",7,"-",1,20,"Lenny Kravitz"
"1993",6,"-",1,20,"Ace Of Base"
"1993",5,"-",1,20,"Tears For Fears"
"1993",5,"-",1,20,"Lena Fiagbe"
"1993",4,"-",1,20,"Worlds Apart"
"1993",4,"-",1,20,"Gloworm"
"1993",4,"-",1,20,"Naughty By Nature"
"1993",3,"-",1,20,"Metallica"
"1993",3,"-",1,20,"Dinosaur Jr"
"1993",3,"-",1,20,"Del Amitri"
"1993",6,"-",1,21,"Ice-T"
"1993",5,"-",1,21,"Shara Nelson"
"1993",5,"-",1,21,"Moby"
"1993",5,"-",1,21,"Daniel O'Donnell"
"1993",5,"-",1,21,"Robert Plant"
"1993",4,"-",1,21,"Sting"
"1993",4,"-",1,21,"Orchestral Manoeuvres In The Dark"
"1993",4,"-",1,21,"Rod Stewart"
"1993",4,"-",1,21,"Shabba Ranks ft Queen Latifah"
"1993",3,"-",1,21,"Grid"
"1993",3,"-",1,21,"Deacon Blue"
"1993",6,"-",2,22,"Kenny Thomas"
"1993",4,"-",2,22,"New Order"
"1993",10,"-",1,22,"Rapination & Kym Mazelle"
"1993",5,"-",1,22,"Wet Wet Wet"
"1993",5,"-",1,22,"Jade"
"1993",5,"-",1,22,"Manic Street Preachers"
"1993",4,"-",1,22,"Crowded House"
"1993",4,"-",1,22,"Barry Manilow"
"1993",4,"-",1,22,"Deacon Blue"
"1993",4,"-",1,22,"En Vogue"
"1993",3,"-",1,22,"Naughty By Nature"
"1993",4,"-",1,22,"New Order"
"1993",3,"-",1,22,"Suede"
"1993",5,"-",2,23,"Jon Secada"
"1993",6,"-",1,23,"Captain Hollywood Project"
"1993",6,"-",1,23,"Dina Carroll"
"1993",5,"-",1,23,"Us3 ft Rahsaan"
"1993",5,"-",1,23,"Bee Gees"
"1993",5,"-",1,23,"Saint Etienne"
"1993",5,"-",1,23,"Saint Etienne"
"1993",5,"-",1,23,"Motörhead"
"1993",5,"-",1,23,"Spin Doctors"
"1993",5,"-",1,23,"Bryan Ferry"
"1993",5,"-",1,23,"INXS"
"1993",4,"-",1,23,"Stone Temple Pilots"
"1993",4,"-",1,23,"The Beloved"
"1993",4,"-",1,23,"Leila K"
"1993",4,"-",1,23,"House Of Pain"
"1993",4,"-",1,23,"House Of Pain"
"1993",4,"-",1,23,"Deborah Harry"
"1993",4,"-",1,23,"Various Artists"
"1993",3,"-",1,23,"Brian May With Cozy Powell"
"1993",3,"-",1,23,"AC/DC"
"1993",4,"-",2,24,"Soul II Soul"
"1993",6,"-",1,24,"Juliet Roberts"
"1993",6,"-",1,24,"UB40"
"1993",5,"-",1,24,"Niamh Kavanagh"
"1993",5,"-",1,24,"D:Ream"
"1993",5,"-",1,24,"Orchestral Manoeuvres In The Dark"
"1993",4,"-",1,24,"Jazzy Jeff & Fresh Prince"
"1993",4,"-",1,24,"Bananarama"
"1993",4,"-",1,24,"Prefab Sprout"
"1993",4,"-",1,24,"Cliff Richard"
"1993",4,"-",1,24,"Mick Jagger"
"1993",3,"-",1,24,"Big Country"
"1993",3,"-",1,24,"The Waterboys"
"1993",3,"-",1,24,"One Dove"
"1993",4,"-",2,25,"The The"
"1993",6,"-",1,25,"Staxx"
"1993",4,"-",1,25,"Dance 2 Trance"
"1993",4,"-",1,25,"Rage Against The Machine"
"1993",4,"-",1,25,"Hue & Cry"
"1993",4,"-",1,25,"Manic Street Preachers"
"1993",4,"-",1,25,"James"
"1993",5,"-",1,25,"Utah Saints"
"1993",5,"-",1,25,"Sagat"
"1993",4,"-",1,25,"Sting"
"1993",3,"-",1,25,"Guru ft DC Lee"
"1993",3,"-",1,25,"Juliet Roberts"
"1993",3,"-",1,25,"Poison"
"1993",2,"-",1,25,"New Model Army"
"1993",3,"-",2,26,"Oui 3"
"1993",4,"-",1,26,"Mary J Blige"
"1993",4,"-",1,26,"Tasmin Archer"
"1993",4,"-",1,26,"D:Ream"
"1993",4,"-",1,26,"D:Ream"
"1993",5,"-",1,26,"Zhane"
"1993",5,"-",1,26,"Gabrielle"
"1993",4,"-",1,26,"Peter Polycarpou"
"1993",3,"-",1,26,"Alice In Chains"
"1993",3,"-",1,26,"Faith No More & Boo-Yaa T.R.I.B.E."
"1993",3,"-",1,26,"Bad Boys Inc"
"1993",3,"-",1,26,"Alexander O'Neal"
"1993",3,"-",1,26,"Sultans Of Ping FC"
"1993",3,"-",1,26,"Kate Bush"
"1993",3,"-",1,26,"Megadeth"
"1993",3,"-",1,26,"Sonic Youth"
"1993",3,"-",1,26,"Van Halen"
"1993",3,"-",1,26,"Blur"
"1993",5,"-",2,27,"Lulu With Bobby Womack"
"1993",4,"-",1,27,"Joey Lawrence"
"1993",4,"-",1,27,"Boyz II Men"
"1993",4,"-",1,27,"Grid"
"1993",6,"-",1,27,"Belinda Carlisle"
"1993",5,"-",1,27,"REM"
"1993",4,"-",1,27,"Ice Cube"
"1993",3,"-",1,27,"Green Jelly"
"1993",3,"-",1,27,"Sounds Of Blackness"
"1993",3,"-",1,27,"Mica Paris"
"1993",3,"-",1,27,"Dannii Minogue"
"1993",3,"-",1,27,"Judy Cheeks"
"1993",3,"-",1,27,"Future Sound Of London"
"1993",2,"-",1,27,"PJ Harvey"
"1993",2,"-",1,27,"Pop Will Eat Itself"
"1993",2,"-",1,27,"Pop Will Eat Itself"
"1993",4,"-",2,28,"Blur"
"1993",3,"-",2,28,"Luther Vandross"
"1993",6,"-",1,28,"Oui 3"
"1993",5,"-",1,28,"Sinclair"
"1993",4,"-",1,28,"Blur"
"1993",4,"-",1,28,"Marxman"
"1993",3,"-",1,28,"Undercover"
"1993",3,"-",1,28,"Wonder Stuff"
"1993",3,"-",1,28,"Jamiroquai"
"1993",2,"-",1,28,"Thunder"
"1993",3,"-",2,29,"Big Country"
"1993",5,"-",1,29,"Freak Power"
"1993",4,"-",1,29,"Midnight Oil"
"1993",4,"-",1,29,"Kingmaker"
"1993",4,"-",1,29,"Björk"
